pm25,DEWP,HUMI,PRES,TEMP,Iws,wd_NE,wd_NW,wd_SE,wd_cv,hour_sin,hour_cos,month_sin,month_cos,is_weekend,season_sin,season_cos,precipitation,Iprec,datetime,year,month,day,hour
170.0,24.0,78.0,999.0,28.0,2.67,0,0,0,1,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,1,1.0,6.123233995736766e-17,0.0,0.0,2011-07-02 18:00:00,2011,7,2,18
164.0,23.0,78.0,1000.0,27.0,4.46,0,0,0,1,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388,1,1.0,6.123233995736766e-17,0.0,0.0,2011-07-02 19:00:00,2011,7,2,19
187.0,23.0,83.0,1000.0,26.0,1.79,0,0,1,0,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,1,1.0,6.123233995736766e-17,0.0,0.0,2011-07-02 20:00:00,2011,7,2,20
187.0,23.0,88.0,1001.0,25.0,0.89,0,0,0,1,-0.7071067811865477,0.7071067811865474,-0.4999999999999997,-0.8660254037844388,1,1.0,6.123233995736766e-17,0.0,0.0,2011-07-02 21:00:00,2011,7,2,21
198.0,23.0,88.0,1001.0,25.0,1.78,0,0,0,1,-0.5000000000000004,0.8660254037844384,-0.4999999999999997,-0.8660254037844388,1,1.0,6.123233995736766e-17,0.0,0.0,2011-07-02 22:00:00,2011,7,2,22
202.0,23.0,94.0,1001.0,24.0,1.79,0,0,1,0,-0.25881904510252157,0.9659258262890681,-0.4999999999999997,-0.8660254037844388,1,1.0,6.123233995736766e-17,0.0,0.0,2011-07-02 23:00:00,2011,7,2,23
215.0,23.0,94.0,1001.0,24.0,2.68,0,0,1,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,1,1.0,6.123233995736766e-17,0.0,0.0,2011-07-03 00:00:00,2011,7,3,0
195.0,23.0,94.0,1001.0,24.0,4.47,0,0,1,0,0.25881904510252074,0.9659258262890683,-0.4999999999999997,-0.8660254037844388,1,1.0,6.123233995736766e-17,0.0,0.0,2011-07-03 01:00:00,2011,7,3,1
195.0,23.0,94.0,1001.0,24.0,0.89,0,0,0,1,0.49999999999999994,0.8660254037844387,-0.4999999999999997,-0.8660254037844388,1,1.0,6.123233995736766e-17,0.0,0.0,2011-07-03 02:00:00,2011,7,3,2
245.0,23.0,100.0,1001.0,23.0,0.89,1,0,0,0,0.7071067811865476,0.7071067811865476,-0.4999999999999997,-0.8660254037844388,1,1.0,6.123233995736766e-17,0.0,0.0,2011-07-03 03:00:00,2011,7,3,3
224.0,23.0,100.0,1001.0,23.0,0.89,0,0,0,1,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,1,1.0,6.123233995736766e-17,0.0,0.0,2011-07-03 04:00:00,2011,7,3,4
220.0,22.0,94.0,1001.0,23.0,1.79,0,1,0,0,0.9659258262890683,0.25881904510252074,-0.4999999999999997,-0.8660254037844388,1,1.0,6.123233995736766e-17,0.0,0.0,2011-07-03 05:00:00,2011,7,3,5
244.0,23.0,94.0,1002.0,24.0,4.92,0,1,0,0,1.0,6.123233995736766e-17,-0.4999999999999997,-0.8660254037844388,1,1.0,6.123233995736766e-17,0.0,0.0,2011-07-03 06:00:00,2011,7,3,6
238.0,23.0,88.0,1002.0,25.0,8.94,0,1,0,0,0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,1,1.0,6.123233995736766e-17,0.0,0.0,2011-07-03 07:00:00,2011,7,3,7
140.0,22.0,78.0,1003.0,26.0,12.96,0,1,0,0,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388,1,1.0,6.123233995736766e-17,0.0,0.0,2011-07-03 08:00:00,2011,7,3,8
72.0,19.0,61.0,1003.0,27.0,16.98,0,1,0,0,0.7071067811865476,-0.7071067811865475,-0.4999999999999997,-0.8660254037844388,1,1.0,6.123233995736766e-17,0.0,0.0,2011-07-03 09:00:00,2011,7,3,9
47.0,19.0,54.0,1003.0,29.0,20.11,0,1,0,0,0.49999999999999994,-0.8660254037844387,-0.4999999999999997,-0.8660254037844388,1,1.0,6.123233995736766e-17,0.0,0.0,2011-07-03 10:00:00,2011,7,3,10
30.0,16.0,40.0,1002.0,31.0,4.02,1,0,0,0,0.258819045102521,-0.9659258262890682,-0.4999999999999997,-0.8660254037844388,1,1.0,6.123233995736766e-17,0.0,0.0,2011-07-03 11:00:00,2011,7,3,11
26.0,16.0,38.0,1002.0,32.0,3.13,0,1,0,0,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388,1,1.0,6.123233995736766e-17,0.0,0.0,2011-07-03 12:00:00,2011,7,3,12
25.0,15.0,33.0,1002.0,33.0,4.92,0,1,0,0,-0.2588190451025208,-0.9659258262890683,-0.4999999999999997,-0.8660254037844388,1,1.0,6.123233995736766e-17,0.0,0.0,2011-07-03 13:00:00,2011,7,3,13
19.0,15.0,32.0,1001.0,34.0,3.13,0,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,1,1.0,6.123233995736766e-17,0.0,0.0,2011-07-03 14:00:00,2011,7,3,14
26.0,14.0,30.0,1001.0,34.0,1.79,1,0,0,0,-0.7071067811865471,-0.7071067811865479,-0.4999999999999997,-0.8660254037844388,1,1.0,6.123233995736766e-17,0.0,0.0,2011-07-03 15:00:00,2011,7,3,15
23.0,15.0,32.0,1001.0,34.0,1.79,0,0,0,1,-0.8660254037844385,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,1,1.0,6.123233995736766e-17,0.0,0.0,2011-07-03 16:00:00,2011,7,3,16
30.0,15.0,32.0,1000.0,34.0,2.68,0,0,0,1,-0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,1,1.0,6.123233995736766e-17,0.0,0.0,2011-07-03 17:00:00,2011,7,3,17
44.0,15.0,33.0,1001.0,33.0,1.79,0,0,1,0,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,1,1.0,6.123233995736766e-17,0.0,0.0,2011-07-03 18:00:00,2011,7,3,18
46.0,18.0,45.0,1001.0,31.0,4.92,0,0,1,0,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388,1,1.0,6.123233995736766e-17,0.0,0.0,2011-07-03 19:00:00,2011,7,3,19
44.0,17.0,43.0,1002.0,31.0,8.94,0,0,1,0,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,1,1.0,6.123233995736766e-17,0.0,0.0,2011-07-03 20:00:00,2011,7,3,20
46.0,18.0,45.0,1002.0,31.0,13.86,0,0,1,0,-0.7071067811865477,0.7071067811865474,-0.4999999999999997,-0.8660254037844388,1,1.0,6.123233995736766e-17,0.0,0.0,2011-07-03 21:00:00,2011,7,3,21
56.0,18.0,48.0,1002.0,30.0,17.88,0,0,1,0,-0.5000000000000004,0.8660254037844384,-0.4999999999999997,-0.8660254037844388,1,1.0,6.123233995736766e-17,0.0,0.0,2011-07-03 22:00:00,2011,7,3,22
72.0,18.0,51.0,1003.0,29.0,21.9,0,0,1,0,-0.25881904510252157,0.9659258262890681,-0.4999999999999997,-0.8660254037844388,1,1.0,6.123233995736766e-17,0.0,0.0,2011-07-03 23:00:00,2011,7,3,23
96.0,19.0,65.0,1003.0,26.0,1.79,1,0,0,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2011-07-04 00:00:00,2011,7,4,0
108.0,20.0,78.0,1003.0,24.0,0.89,0,0,0,1,0.25881904510252074,0.9659258262890683,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2011-07-04 01:00:00,2011,7,4,1
104.0,20.0,83.0,1004.0,23.0,1.79,1,0,0,0,0.49999999999999994,0.8660254037844387,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2011-07-04 02:00:00,2011,7,4,2
74.0,21.0,88.0,1003.0,23.0,0.89,0,0,0,1,0.7071067811865476,0.7071067811865476,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2011-07-04 03:00:00,2011,7,4,3
85.0,20.0,83.0,1004.0,23.0,0.89,0,1,0,0,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2011-07-04 04:00:00,2011,7,4,4
55.0,19.0,83.0,1004.0,22.0,4.02,0,1,0,0,0.9659258262890683,0.25881904510252074,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2011-07-04 05:00:00,2011,7,4,5
48.0,19.0,83.0,1005.0,22.0,7.15,0,1,0,0,1.0,6.123233995736766e-17,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2011-07-04 06:00:00,2011,7,4,6
46.0,20.0,73.0,1005.0,25.0,8.94,0,1,0,0,0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2011-07-04 07:00:00,2011,7,4,7
47.0,19.0,61.0,1005.0,27.0,10.73,0,1,0,0,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2011-07-04 08:00:00,2011,7,4,8
36.0,17.0,48.0,1005.0,29.0,12.52,0,1,0,0,0.7071067811865476,-0.7071067811865475,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2011-07-04 09:00:00,2011,7,4,9
42.0,16.0,40.0,1005.0,31.0,0.89,0,0,0,1,0.49999999999999994,-0.8660254037844387,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2011-07-04 10:00:00,2011,7,4,10
36.0,16.0,40.0,1004.0,31.0,1.79,0,1,0,0,0.258819045102521,-0.9659258262890682,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2011-07-04 11:00:00,2011,7,4,11
37.0,16.0,36.0,1004.0,33.0,0.89,0,0,0,1,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2011-07-04 12:00:00,2011,7,4,12
40.0,15.0,33.0,1003.0,33.0,1.79,0,0,1,0,-0.2588190451025208,-0.9659258262890683,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2011-07-04 13:00:00,2011,7,4,13
52.0,13.0,28.0,1003.0,34.0,4.92,0,0,1,0,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2011-07-04 14:00:00,2011,7,4,14
71.0,14.0,28.0,1002.0,35.0,3.13,0,0,0,1,-0.7071067811865471,-0.7071067811865479,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2011-07-04 15:00:00,2011,7,4,15
63.0,16.0,34.0,1002.0,34.0,1.79,0,0,1,0,-0.8660254037844385,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2011-07-04 16:00:00,2011,7,4,16
88.0,21.0,46.0,1002.0,34.0,5.81,0,0,1,0,-0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2011-07-04 17:00:00,2011,7,4,17
96.0,21.0,49.0,1002.0,33.0,8.94,0,0,1,0,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2011-07-04 18:00:00,2011,7,4,18
73.0,21.0,52.0,1002.0,32.0,12.07,0,0,1,0,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2011-07-04 19:00:00,2011,7,4,19
63.0,16.0,38.0,1002.0,32.0,16.09,0,0,1,0,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2011-07-04 20:00:00,2011,7,4,20
61.0,18.0,45.0,1003.0,31.0,20.11,0,0,1,0,-0.7071067811865477,0.7071067811865474,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2011-07-04 21:00:00,2011,7,4,21
57.0,18.0,48.0,1003.0,30.0,25.03,0,0,1,0,-0.5000000000000004,0.8660254037844384,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2011-07-04 22:00:00,2011,7,4,22
65.0,18.0,48.0,1002.0,30.0,29.05,0,0,1,0,-0.25881904510252157,0.9659258262890681,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2011-07-04 23:00:00,2011,7,4,23
82.0,19.0,54.0,1002.0,29.0,33.07,0,0,1,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2011-07-05 00:00:00,2011,7,5,0
86.0,19.0,58.0,1001.0,28.0,36.2,0,0,1,0,0.25881904510252074,0.9659258262890683,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2011-07-05 01:00:00,2011,7,5,1
89.0,19.0,58.0,1001.0,28.0,40.22,0,0,1,0,0.49999999999999994,0.8660254037844387,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2011-07-05 02:00:00,2011,7,5,2
67.0,18.0,57.0,1001.0,27.0,43.35,0,0,1,0,0.7071067811865476,0.7071067811865476,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2011-07-05 03:00:00,2011,7,5,3
79.0,17.0,54.0,1001.0,27.0,46.48,0,0,1,0,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2011-07-05 04:00:00,2011,7,5,4
95.0,17.0,57.0,1001.0,26.0,49.61,0,0,1,0,0.9659258262890683,0.25881904510252074,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2011-07-05 05:00:00,2011,7,5,5
112.0,18.0,61.0,1001.0,26.0,52.74,0,0,1,0,1.0,6.123233995736766e-17,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2011-07-05 06:00:00,2011,7,5,6
105.0,18.0,61.0,1000.0,26.0,55.87,0,0,1,0,0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2011-07-05 07:00:00,2011,7,5,7
119.0,18.0,57.0,1000.0,27.0,59.0,0,0,1,0,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2011-07-05 08:00:00,2011,7,5,8
134.0,19.0,61.0,1000.0,27.0,62.13,0,0,1,0,0.7071067811865476,-0.7071067811865475,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2011-07-05 09:00:00,2011,7,5,9
133.0,19.0,61.0,1000.0,27.0,63.92,0,0,1,0,0.49999999999999994,-0.8660254037844387,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2011-07-05 10:00:00,2011,7,5,10
144.0,20.0,61.0,1000.0,28.0,65.71,0,0,1,0,0.258819045102521,-0.9659258262890682,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2011-07-05 11:00:00,2011,7,5,11
165.0,19.0,54.0,1000.0,29.0,67.5,0,0,1,0,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2011-07-05 12:00:00,2011,7,5,12
153.0,20.0,61.0,999.0,28.0,3.13,1,0,0,0,-0.2588190451025208,-0.9659258262890683,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2011-07-05 13:00:00,2011,7,5,13
142.0,20.0,61.0,999.0,28.0,4.02,0,1,0,0,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2011-07-05 14:00:00,2011,7,5,14
141.0,21.0,65.0,999.0,28.0,7.15,0,1,0,0,-0.7071067811865471,-0.7071067811865479,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2011-07-05 15:00:00,2011,7,5,15
139.0,20.0,61.0,998.0,28.0,1.79,1,0,0,0,-0.8660254037844385,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2011-07-05 16:00:00,2011,7,5,16
152.0,20.0,61.0,998.0,28.0,3.58,1,0,0,0,-0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2011-07-05 17:00:00,2011,7,5,17
160.0,20.0,61.0,998.0,28.0,5.37,1,0,0,0,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2011-07-05 18:00:00,2011,7,5,18
145.0,20.0,61.0,998.0,28.0,7.16,1,0,0,0,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2011-07-05 19:00:00,2011,7,5,19
132.0,21.0,73.0,998.0,26.0,0.89,0,0,1,0,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2011-07-05 20:00:00,2011,7,5,20
141.0,21.0,78.0,998.0,25.0,0.89,0,0,0,1,-0.7071067811865477,0.7071067811865474,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2011-07-05 21:00:00,2011,7,5,21
145.0,21.0,78.0,998.0,25.0,0.89,0,0,1,0,-0.5000000000000004,0.8660254037844384,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2011-07-05 22:00:00,2011,7,5,22
152.0,21.0,83.0,998.0,24.0,0.89,0,0,0,1,-0.25881904510252157,0.9659258262890681,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2011-07-05 23:00:00,2011,7,5,23
173.0,21.0,83.0,998.0,24.0,1.34,0,0,0,1,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2011-07-06 00:00:00,2011,7,6,0
199.0,21.0,88.0,998.0,23.0,2.23,0,0,0,1,0.25881904510252074,0.9659258262890683,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2011-07-06 01:00:00,2011,7,6,1
193.0,20.0,78.0,998.0,24.0,3.12,0,0,0,1,0.49999999999999994,0.8660254037844387,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2011-07-06 02:00:00,2011,7,6,2
193.0,21.0,88.0,998.0,23.0,0.89,0,0,1,0,0.7071067811865476,0.7071067811865476,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2011-07-06 03:00:00,2011,7,6,3
185.0,20.0,83.0,998.0,23.0,0.89,1,0,0,0,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2011-07-06 04:00:00,2011,7,6,4
184.0,21.0,88.0,998.0,23.0,1.78,1,0,0,0,0.9659258262890683,0.25881904510252074,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2011-07-06 05:00:00,2011,7,6,5
178.0,21.0,88.0,998.0,23.0,2.67,1,0,0,0,1.0,6.123233995736766e-17,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2011-07-06 06:00:00,2011,7,6,6
145.0,21.0,83.0,998.0,24.0,3.56,1,0,0,0,0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2011-07-06 07:00:00,2011,7,6,7
142.0,21.0,73.0,998.0,26.0,0.89,0,0,0,1,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2011-07-06 08:00:00,2011,7,6,8
158.0,22.0,69.0,998.0,28.0,1.79,0,0,1,0,0.7071067811865476,-0.7071067811865475,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2011-07-06 09:00:00,2011,7,6,9
173.0,22.0,62.0,998.0,30.0,0.89,0,0,0,1,0.49999999999999994,-0.8660254037844387,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2011-07-06 10:00:00,2011,7,6,10
164.0,21.0,58.0,997.0,30.0,1.79,0,0,1,0,0.258819045102521,-0.9659258262890682,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2011-07-06 11:00:00,2011,7,6,11
180.0,21.0,52.0,997.0,32.0,1.79,0,0,0,1,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2011-07-06 12:00:00,2011,7,6,12
181.0,23.0,55.0,996.0,33.0,3.58,0,0,0,1,-0.2588190451025208,-0.9659258262890683,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2011-07-06 13:00:00,2011,7,6,13
172.0,22.0,55.0,996.0,32.0,4.92,0,0,1,0,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2011-07-06 14:00:00,2011,7,6,14
171.0,22.0,55.0,995.0,32.0,9.84,0,0,1,0,-0.7071067811865471,-0.7071067811865479,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2011-07-06 15:00:00,2011,7,6,15
167.0,22.0,55.0,995.0,32.0,13.86,0,0,1,0,-0.8660254037844385,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2011-07-06 16:00:00,2011,7,6,16
170.0,23.0,59.0,995.0,32.0,18.78,0,0,1,0,-0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2011-07-06 17:00:00,2011,7,6,17
174.0,22.0,58.0,995.0,31.0,23.7,0,0,1,0,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2011-07-06 18:00:00,2011,7,6,18
171.0,22.0,62.0,995.0,30.0,26.83,0,0,1,0,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2011-07-06 19:00:00,2011,7,6,19
188.0,22.0,65.0,995.0,29.0,28.62,0,0,1,0,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2011-07-06 20:00:00,2011,7,6,20
179.0,22.0,69.0,996.0,28.0,29.51,0,0,1,0,-0.7071067811865477,0.7071067811865474,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2011-07-06 21:00:00,2011,7,6,21
121.0,21.0,62.0,996.0,29.0,34.43,0,0,1,0,-0.5000000000000004,0.8660254037844384,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2011-07-06 22:00:00,2011,7,6,22
66.0,17.0,61.0,996.0,25.0,4.92,0,1,0,0,-0.25881904510252157,0.9659258262890681,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2011-07-06 23:00:00,2011,7,6,23
54.0,17.0,64.0,995.0,24.0,1.79,1,0,0,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2011-07-07 00:00:00,2011,7,7,0
56.0,19.0,73.0,995.0,24.0,3.13,0,1,0,0,0.25881904510252074,0.9659258262890683,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.2,0.2,2011-07-07 01:00:00,2011,7,7,1
87.0,20.0,78.0,995.0,24.0,1.79,1,0,0,0,0.49999999999999994,0.8660254037844387,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,10.4,10.6,2011-07-07 02:00:00,2011,7,7,2
48.0,20.0,78.0,994.0,24.0,0.89,0,0,0,1,0.7071067811865476,0.7071067811865476,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,22.4,33.0,2011-07-07 03:00:00,2011,7,7,3
42.0,19.0,93.0,996.0,20.0,7.15,0,1,0,0,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,1.1,34.1,2011-07-07 04:00:00,2011,7,7,4
44.0,19.0,93.0,997.0,20.0,12.07,0,1,0,0,0.9659258262890683,0.25881904510252074,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2011-07-07 05:00:00,2011,7,7,5
31.0,18.0,88.0,997.0,20.0,16.09,0,1,0,0,1.0,6.123233995736766e-17,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2011-07-07 06:00:00,2011,7,7,6
12.0,19.0,88.0,997.0,21.0,3.13,1,0,0,0,0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2011-07-07 07:00:00,2011,7,7,7
10.0,18.0,73.0,998.0,23.0,4.02,0,1,0,0,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2011-07-07 08:00:00,2011,7,7,8
11.0,16.0,57.0,998.0,25.0,8.04,0,1,0,0,0.7071067811865476,-0.7071067811865475,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2011-07-07 09:00:00,2011,7,7,9
11.0,11.0,39.0,998.0,26.0,16.09,0,1,0,0,0.49999999999999994,-0.8660254037844387,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2011-07-07 10:00:00,2011,7,7,10
16.0,10.0,34.0,998.0,27.0,24.14,0,1,0,0,0.258819045102521,-0.9659258262890682,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2011-07-07 11:00:00,2011,7,7,11
9.0,10.0,32.0,997.0,28.0,29.95,0,1,0,0,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2011-07-07 12:00:00,2011,7,7,12
16.0,11.0,34.0,997.0,28.0,35.76,0,1,0,0,-0.2588190451025208,-0.9659258262890683,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2011-07-07 13:00:00,2011,7,7,13
17.0,9.0,28.0,996.0,29.0,4.02,0,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2011-07-07 14:00:00,2011,7,7,14
